,TotalLinesOfCode,TotalSymbols,SymbolsPerLine,Area,AreaPerLine,TotalConnectivity,TotalConnectivityPerLine,FieldConnectivity,FieldConnectivityPerLine,MethodConnectivity,MethodConnectivityPerLine,MethodDeclarationLines,MethodDeclarationSymbols,MethodDeclarationSymbolsPerLine,MethodDeclarationArea,MethodDeclarationDepthPerLine,KeywordContinueTotalCount,KeywordContinueCountPerLine,KeywordForTotalCount,KeywordForCountPerLine,KeywordNewTotalCount,KeywordNewCountPerLine,KeywordSwitchTotalCount,KeywordSwitchCountPerLine,KeywordAssertTotalCount,KeywordAssertCountPerLine,KeywordSynchronizedTotalCount,KeywordSynchronizedCountPerLine,KeywordBooleanTotalCount,KeywordBooleanCountPerLine,KeywordDoTotalCount,KeywordDoCountPerLine,KeywordIfTotalCount,KeywordIfCountPerLine,KeywordThisTotalCount,KeywordThisCountPerLine,KeywordBreakTotalCount,KeywordBreakCountPerLine,KeywordDoubleTotalCount,KeywordDoubleCountPerLine,KeywordThrowTotalCount,KeywordThrowCountPerLine,KeywordByteTotalCount,KeywordByteCountPerLine,KeywordElseTotalCount,KeywordElseCountPerLine,KeywordCaseTotalCount,KeywordCaseCountPerLine,KeywordInstanceofTotalCount,KeywordInstanceofCountPerLine,KeywordReturnTotalCount,KeywordReturnCountPerLine,KeywordTransientTotalCount,KeywordTransientCountPerLine,KeywordCatchTotalCount,KeywordCatchCountPerLine,KeywordIntTotalCount,KeywordIntCountPerLine,KeywordShortTotalCount,KeywordShortCountPerLine,KeywordTryTotalCount,KeywordTryCountPerLine,KeywordCharTotalCount,KeywordCharCountPerLine,KeywordFinalTotalCount,KeywordFinalCountPerLine,KeywordFinallyTotalCount,KeywordFinallyCountPerLine,KeywordLongTotalCount,KeywordLongCountPerLine,KeywordStrictfpTotalCount,KeywordStrictfpCountPerLine,KeywordFloatTotalCount,KeywordFloatCountPerLine,KeywordSuperTotalCount,KeywordSuperCountPerLine,KeywordWhileTotalCount,KeywordWhileCountPerLine,label
3386,14,618,44.142857142857146,11,0.785714285714285,3,0.214285714285714,3,0.214285714285714,0,0.0,56,2366,42.25,84,1.5,0,0.0,0,0.0,1,0.071428571428571,1,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.214285714285714,0,0.0,1,0.071428571428571,0,0.0,0,0.0,3,0.214285714285714,0,0.0,0,0.0,0,0.0,0,0.0,6,0.428571428571428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2396,29,956,32.96551724137931,47,1.620689655172413,10,0.344827586206896,5,0.172413793103448,5,0.172413793103448,49,1624,33.142857142857146,93,1.897959183673469,0,0.0,2,0.068965517241379,4,0.137931034482758,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.172413793103448,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.034482758620689,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.068965517241379,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
370577,5,333,66.6,12,2.4,3,0.375,1,0.125,2,0.25,74,4562,61.648648648648646,1113,15.04054054054054,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
924003,2,173,86.5,0,0.0,1,0.25,1,0.25,0,0.0,10,951,95.1,8,0.8,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
925573,17,762,44.8235294117647,10,0.5882352941176471,0,0.0,0,0.0,0,0.0,64,2816,44.0,73,1.140625,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047,3,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3211,6,345,57.5,0,0.0,7,1.166666666666666,4,0.6666666666666661,3,0.5,26,1103,42.42307692307692,34,1.307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
965196,8,241,30.125,0,0.0,4,0.8,0,0.0,4,0.8,34,889,26.147058823529413,31,0.911764705882352,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7778,10,446,44.6,11,1.1,3,0.3,2,0.2,1,0.1,37,1580,42.7027027027027,67,1.81081081081081,0,0.0,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1825,1,48,48.0,0,0.0,4,4.0,2,2.0,2,2.0,7,266,38.0,4,0.5714285714285711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1235141,1,21,21.0,0,0.0,0,0.0,0,0.0,0,0.0,26,1094,42.07692307692308,23,0.884615384615384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7844,9,345,38.333333333333336,4,0.444444444444444,4,0.444444444444444,3,0.333333333333333,1,0.111111111111111,12,429,35.75,13,1.083333333333333,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
181420,10,276,27.6,3,0.3,0,0.0,0,0.0,0,0.0,38,1046,27.526315789473685,61,1.6052631578947372,0,0.0,1,0.166666666666666,2,0.333333333333333,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9091,5,207,41.4,4,0.8,2,0.4,2,0.4,0,0.0,66,2866,43.42424242424242,67,1.015151515151515,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
5303,11,432,39.27272727272727,11,1.0,4,0.363636363636363,1,0.09090909090909,3,0.272727272727272,14,523,37.35714285714285,23,1.642857142857142,1,0.09090909090909,3,0.272727272727272,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,2,0.181818181818181,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0,0,0.0,0,0.0,0,0.0,1
84083,12,591,49.25,2,0.166666666666666,1,0.071428571428571,1,0.071428571428571,0,0.0,15,734,48.93333333333333,14,0.9333333333333332,0,0.0,0,0.0,0,0.0,0,0.0,8,0.5714285714285711,0,0.0,0,0.0,0,0.0,3,0.214285714285714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4938,11,544,49.45454545454545,25,2.272727272727273,2,0.181818181818181,2,0.181818181818181,0,0.0,64,2555,39.921875,204,3.1875,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,2,0.181818181818181,4,0.363636363636363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
907026,1,47,47.0,0,0.0,1,0.5,1,0.5,0,0.0,8,382,47.75,5,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
3313,1,84,84.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1175,43.51851851851852,36,1.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1021461,1,111,111.0,0,0.0,4,1.333333333333333,3,1.0,1,0.333333333333333,27,1193,44.18518518518518,27,1.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
206168,8,321,40.125,0,0.0,0,0.0,0,0.0,0,0.0,55,2151,39.10909090909091,53,0.9636363636363632,0,0.0,0,0.0,2,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1135,6,152,25.33333333333333,2,0.333333333333333,4,0.6666666666666661,1,0.166666666666666,3,0.5,18,725,40.27777777777778,8,0.444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,2,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1970,11,462,42.0,0,0.0,1,0.09090909090909,0,0.0,1,0.09090909090909,13,517,39.76923076923077,11,0.846153846153846,0,0.0,1,0.09090909090909,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.454545454545454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
505266,8,412,51.5,0,0.0,1,0.111111111111111,1,0.111111111111111,0,0.0,40,1591,39.775,36,0.9,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
492460,76,5811,76.46052631578948,0,0.0,0,0.0,0,0.0,0,0.0,243,14738,60.65020576131688,237,0.975308641975308,0,0.0,0,0.0,0,0.0,0,0.0,49,0.415254237288135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.008474576271186,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
434530,20,988,49.4,0,0.0,9,0.28125,7,0.21875,2,0.0625,53,2495,47.075471698113205,46,0.867924528301886,0,0.0,1,0.03125,6,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03125,0,0,0,0.0,0,0.0,0,0.0,0
717461,4,203,50.75,0,0.0,1,0.2,0,0.0,1,0.2,29,1242,42.82758620689656,26,0.896551724137931,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9401,45,2391,53.13333333333333,62,1.377777777777777,1,0.022222222222222,0,0.0,1,0.022222222222222,76,3495,45.98684210526316,214,2.81578947368421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.022222222222222,0,0.0,10,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.244444444444444,0,0.0,0,0.0,12,0.266666666666666,0,0.0,0,0.0,2,0.044444444444444,0,0.0,0,0.0,0,0.0,4,0.088888888888888,0,0.0,4,0.088888888888888,0,0,0,0.0,0,0.0,0,0.0,1
1186205,14,659,47.07142857142857,0,0.0,2,0.1,2,0.1,0,0.0,83,4269,51.43373493975904,80,0.9638554216867472,0,0.0,0,0.0,0,0.0,0,0.0,11,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
406414,1,18,18.0,0,0.0,0,0.0,0,0.0,0,0.0,22,1122,51.0,26,1.181818181818181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5808,11,447,40.63636363636363,1,0.09090909090909,1,0.09090909090909,1,0.09090909090909,0,0.0,13,557,42.84615384615385,13,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,1,0.09090909090909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
4155,46,2065,44.891304347826086,0,0.0,13,0.282608695652173,8,0.17391304347826,5,0.108695652173913,56,2531,45.19642857142857,53,0.9464285714285712,0,0.0,0,0.0,0,0.0,0,0.0,11,0.239130434782608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
4148,21,793,37.76190476190476,14,0.6666666666666661,4,0.19047619047619,4,0.19047619047619,0,0.0,41,1605,39.14634146341464,79,1.926829268292682,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.142857142857142,6,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,1,0.047619047619047,0,0.0,1,0.047619047619047,0,0.0,0,0.0,1,0.047619047619047,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
6117,6,215,35.833333333333336,1,0.166666666666666,0,0.0,0,0.0,0,0.0,15,993,66.2,13,0.866666666666666,0,0.0,1,0.166666666666666,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
143210,8,590,73.75,0,0.0,0,0.0,0,0.0,0,0.0,45,2748,61.06666666666667,149,3.311111111111111,0,0.0,0,0.0,1,0.066666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
67287,7,428,61.142857142857146,0,0.0,7,0.7000000000000001,7,0.7000000000000001,0,0.0,135,10654,78.91851851851852,133,0.985185185185185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5931,37,1409,38.08108108108108,64,1.729729729729729,3,0.081081081081081,1,0.027027027027027,2,0.054054054054054,67,2267,33.83582089552239,172,2.567164179104477,0,0.0,0,0.0,3,0.081081081081081,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.081081081081081,0,0.0,0,0.0,0,0.0,3,0.081081081081081,0,0.0,1,0.027027027027027,0,0.0,0,0.0,2,0.054054054054054,0,0.0,0,0.0,0,0.0,0,0.0,3,0.081081081081081,0,0.0,3,0.081081081081081,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2277,8,352,44.0,5,0.625,1,0.125,1,0.125,0,0.0,11,418,38.0,13,1.181818181818181,1,0.125,1,0.125,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
354161,3,180,60.0,0,0.0,4,1.0,4,1.0,0,0.0,9,543,60.333333333333336,7,0.777777777777777,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
656326,3,104,34.666666666666664,0,0.0,0,0.0,0,0.0,0,0.0,14,496,35.42857142857143,12,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
8889,16,436,27.25,15,0.9375,4,0.25,2,0.125,2,0.125,19,516,27.157894736842103,31,1.631578947368421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,0,0.0,0,0.0,3,0.1875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1673,58,3244,55.93103448275862,54,0.93103448275862,14,0.241379310344827,8,0.137931034482758,6,0.103448275862068,89,4602,51.70786516853933,168,1.887640449438202,0,0.0,5,0.086206896551724,2,0.034482758620689,0,0.0,0,0.0,1,0.017241379310344,0,0.0,0,0.0,5,0.086206896551724,4,0.068965517241379,0,0.0,0,0.0,0,0.0,2,0.034482758620689,1,0.017241379310344,0,0.0,0,0.0,4,0.068965517241379,0,0.0,0,0.0,5,0.086206896551724,0,0.0,2,0.034482758620689,0,0.0,0,0.0,0,0.0,1,0.017241379310344,0,0,0,0.0,0,0.0,0,0.0,1
3361,1,45,45.0,0,0.0,0,0.0,0,0.0,0,0.0,118,5636,47.76271186440678,233,1.97457627118644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
109247,3,207,69.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,30,1461,48.7,56,1.866666666666666,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7617,28,1151,41.10714285714285,47,1.678571428571428,5,0.178571428571428,4,0.142857142857142,1,0.035714285714285,32,1245,38.90625,75,2.34375,0,0.0,3,0.107142857142857,1,0.035714285714285,0,0.0,0,0.0,0,0.0,0,0.0,1,0.035714285714285,2,0.071428571428571,1,0.035714285714285,0,0.0,0,0.0,1,0.035714285714285,0,0.0,1,0.035714285714285,0,0.0,0,0.0,0,0.0,0,0.0,2,0.071428571428571,0,0.0,0,0.0,2,0.071428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,0.035714285714285,1
440043,1,26,26.0,0,0.0,2,1.0,1,0.5,1,0.5,8,203,25.375,6,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5578,8,364,45.5,2,0.25,2,0.25,0,0.0,2,0.25,10,492,49.2,10,1.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
4751,5,187,37.4,2,0.4,1,0.2,0,0.0,1,0.2,27,1146,42.44444444444444,33,1.222222222222222,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
296612,1,49,49.0,0,0.0,0,0.0,0,0.0,0,0.0,35,1238,35.371428571428574,204,5.828571428571428,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
156671,22,955,43.40909090909091,0,0.0,10,0.416666666666666,9,0.375,1,0.041666666666666,60,2447,40.78333333333333,51,0.85,0,0.0,0,0.0,1,0.041666666666666,0,0.0,2,0.083333333333333,0,0.0,0,0.0,0,0.0,1,0.041666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1251856,69,3310,47.971014492753625,0,0.0,1,0.011111111111111,1,0.011111111111111,0,0.0,243,14738,60.65020576131688,237,0.975308641975308,0,0.0,0,0.0,7,0.077777777777777,0,0.0,7,0.077777777777777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.133333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
